Sl. No.,State/UT,Murder (Sec.302 IPC) - Murder (Sec.302 IPC) - I - Col.(3),Murder (Sec.302 IPC) - Murder (Sec.302 IPC) - V - Col.(4),Murder (Sec.302 IPC) - Murder (Sec.302 IPC) - R - Col.(5),Murder (Sec.302 IPC) - A) Murder with Rape/POCSO - I - Col.(6),Murder (Sec.302 IPC) - A) Murder with Rape/POCSO - V - Col.(7),Murder (Sec.302 IPC) - A) Murder with Rape/POCSO - R - Col.(8),Murder (Sec.302 IPC) - B) Other Murder - I - Col.(9),Murder (Sec.302 IPC) - B) Other Murder - V - Col.(10),Murder (Sec.302 IPC) - B) Other Murder - R - Col.(11),Abetment of Suicide of Child (Sec.305 IPC) - I - Col.(12),Abetment of Suicide of Child (Sec.305 IPC) - V - Col.(13),Abetment of Suicide of Child (Sec.305 IPC) - R - Col.(14),Attempt to Commit Murder (Sec. 307 IPC) - I - Col.(15),Attempt to Commit Murder (Sec. 307 IPC) - V - Col.(16),Attempt to Commit Murder (Sec. 307 IPC) - R - Col.(17),Infanticide (Sec.315 IPC) - I - Col.(18),Infanticide (Sec.315 IPC) - V - Col.(19),Infanticide (Sec.315 IPC) - R - Col.(20),Foeticide (Sec. 315 and 316 IPC) - I - Col.(21),Foeticide (Sec. 315 and 316 IPC) - V - Col.(22),Foeticide (Sec. 315 and 316 IPC) - R - Col.(23),Exposure and Abandonment (Sec.317 IPC) - I - Col.(24),Exposure and Abandonment (Sec.317 IPC) - V - Col.(25),Exposure and Abandonment (Sec.317 IPC) - R - Col.(26),"Simple Hurt (Sec.323 r/w 324,332,353, 327,328, 330 IPC) - I - Col.(27)","Simple Hurt (Sec.323 r/w 324,332,353, 327,328, 330 IPC) - V - Col.(28)","Simple Hurt (Sec.323 r/w 324,332,353, 327,328, 330 IPC) - R - Col.(29)","Grievous Hurt (Sec.325,326,326A, 326B,329,331,333, 335 IPC) - I - Col.(30)","Grievous Hurt (Sec.325,326,326A, 326B,329,331,333, 335 IPC) - V - Col.(31)","Grievous Hurt (Sec.325,326,326A, 326B,329,331,333, 335 IPC) - R - Col.(32)","Kidnapping and Abduction of Children - Kidnapping and Abduction of Children (Sec.363,363A,364,364A, 365, 366, 366A, 367, 368, 369 IPC) - I - Col.(33)","Kidnapping and Abduction of Children - Kidnapping and Abduction of Children (Sec.363,363A,364,364A, 365, 366, 366A, 367, 368, 369 IPC) - V - Col.(34)","Kidnapping and Abduction of Children - Kidnapping and Abduction of Children (Sec.363,363A,364,364A, 365, 366, 366A, 367, 368, 369 IPC) - R - Col.(35)",Kidnapping and Abduction of Children - Kidnapping and Abduction (Sec. 363 IPC) - Kidnapping and Abduction (Sec. 363 IPC) (Total) - I - Col.(36),Kidnapping and Abduction of Children - Kidnapping and Abduction (Sec. 363 IPC) - Kidnapping and Abduction (Sec. 363 IPC) (Total) - V - Col.(37),Kidnapping and Abduction of Children - Kidnapping and Abduction (Sec. 363 IPC) - Kidnapping and Abduction (Sec. 363 IPC) (Total) - R - Col.(38),Kidnapping and Abduction of Children - Kidnapping and Abduction (Sec.363 IPC) - A) Missing Children Deemed as Kidnapped - I - Col.(39),Kidnapping and Abduction of Children - Kidnapping and Abduction (Sec.363 IPC) - A) Missing Children Deemed as Kidnapped - V - Col.(40),Kidnapping and Abduction of Children - Kidnapping and Abduction (Sec.363 IPC) - A) Missing Children Deemed as Kidnapped - R - Col.(41),Kidnapping and Abduction of Children - Kidnapping and Abduction (Sec.363 IPC) - B) Other Kidnapping and Abduction - I - Col.(42),Kidnapping and Abduction of Children - Kidnapping and Abduction (Sec.363 IPC) - B) Other Kidnapping and Abduction - V - Col.(43),Kidnapping and Abduction of Children - Kidnapping and Abduction (Sec.363 IPC) - B) Other Kidnapping and Abduction - R - Col.(44),Kidnapping and Abduction of Children - Kidnapping and Abduction for the Purpose of Begging (Sec 363A IPC) - I - Col.(45),Kidnapping and Abduction of Children - Kidnapping and Abduction for the Purpose of Begging (Sec 363A IPC) - V - Col.(46),Kidnapping and Abduction of Children - Kidnapping and Abduction for the Purpose of Begging (Sec 363A IPC) - R - Col.(47),Kidnapping and Abduction of Children - Kidnapping and Abduction in order to Murder (Sec.364 IPC) - I - Col.(48),Kidnapping and Abduction of Children - Kidnapping and Abduction in order to Murder (Sec.364 IPC) - V - Col.(49),Kidnapping and Abduction of Children - Kidnapping and Abduction in order to Murder (Sec.364 IPC) - R - Col.(50),Kidnapping and Abduction of Children - Kidnapping for Ransom (Sec.364A IPC) - I - Col.(51),Kidnapping and Abduction of Children - Kidnapping for Ransom (Sec.364A IPC) - V - Col.(52),Kidnapping and Abduction of Children - Kidnapping for Ransom (Sec.364A IPC) - R - Col.(53),Kidnapping and Abduction of Children - Kidnapping and Abduction of Minor Girls to compel her for marriage (Sec.366 IPC) - I - Col.(54),Kidnapping and Abduction of Children - Kidnapping and Abduction of Minor Girls to compel her for marriage (Sec.366 IPC) - V - Col.(55),Kidnapping and Abduction of Children - Kidnapping and Abduction of Minor Girls to compel her for marriage (Sec.366 IPC) - R - Col.(56),Kidnapping and Abduction of Children - Procuration of Minor Girls (Sec.366 A IPC) - I - Col.(57),Kidnapping and Abduction of Children - Procuration of Minor Girls (Sec.366 A IPC) - V - Col.(58),Kidnapping and Abduction of Children - Procuration of Minor Girls (Sec.366 A IPC) - R - Col.(59),Kidnapping and Abduction of Children - Importation of Girls from Foreign Country (Sec.366-B IPC) - I - Col.(60),Kidnapping and Abduction of Children - Importation of Girls from Foreign Country (Sec.366-B IPC) - V - Col.(61),Kidnapping and Abduction of Children - Importation of Girls from Foreign Country (Sec.366-B IPC) - R - Col.(62),Kidnapping and Abduction of Children - Other Kidnapping and Abduction - I - Col.(63),Kidnapping and Abduction of Children - Other Kidnapping and Abduction - V - Col.(64),Kidnapping and Abduction of Children - Other Kidnapping and Abduction - R - Col.(65),Human Trafficking (Sec.370 and 370A IPC) (Children only) - I - Col.(66),Human Trafficking (Sec.370 and 370A IPC) (Children only) - V - Col.(67),Human Trafficking (Sec.370 and 370A IPC) (Children only) - R - Col.(68),Selling of Minors for Prostitution (Sec. 372 IPC) - Selling of Minors for Prostitution (Total) - I - Col.(69),Selling of Minors for Prostitution (Sec. 372 IPC) - Selling of Minors for Prostitution (Total) - V - Col.(70),Selling of Minors for Prostitution (Sec. 372 IPC) - Selling of Minors for Prostitution (Total) - R - Col.(71),Selling of Minors for Prostitution (Sec. 372 IPC) - A) Boys - I - Col.(72),Selling of Minors for Prostitution (Sec. 372 IPC) - A) Boys - V - Col.(73),Selling of Minors for Prostitution (Sec. 372 IPC) - A) Boys - R - Col.(74),Selling of Minors for Prostitution (Sec. 372 IPC) - B) Girls - I - Col.(75),Selling of Minors for Prostitution (Sec. 372 IPC) - B) Girls - V - Col.(76),Selling of Minors for Prostitution (Sec. 372 IPC) - B) Girls - R - Col.(77),Buying of Minors for Prostitution (Sec. 373 IPC) - Buying of Minors for Prostitution (Total) - I - Col.(78),Buying of Minors for Prostitution (Sec. 373 IPC) - Buying of Minors for Prostitution (Total) - V - Col.(79),Buying of Minors for Prostitution (Sec. 373 IPC) - Buying of Minors for Prostitution (Total) - R - Col.(80),Buying of Minors for Prostitution (Sec. 373 IPC) - A) Boys - I - Col.(81),Buying of Minors for Prostitution (Sec. 373 IPC) - A) Boys - V - Col.(82),Buying of Minors for Prostitution (Sec. 373 IPC) - A) Boys - R - Col.(83),Buying of Minors for Prostitution (Sec. 373 IPC) - B) Girls - I - Col.(84),Buying of Minors for Prostitution (Sec. 373 IPC) - B) Girls - V - Col.(85),Buying of Minors for Prostitution (Sec. 373 IPC) - B) Girls - R - Col.(86),Rape (Sec. 376 IPC) - I - Col.(87),Rape (Sec. 376 IPC) - V - Col.(88),Rape (Sec. 376 IPC) - R - Col.(89),Attempt to Commit Rape (Sec. 376 r/w 511 IPC) - I - Col.(90),Attempt to Commit Rape (Sec. 376 r/w 511 IPC) - V - Col.(91),Attempt to Commit Rape (Sec. 376 r/w 511 IPC) - R - Col.(92),Assault on Women with Intent to Outrage her Modesty (Sec. 354 IPC) - I - Col.(93),Assault on Women with Intent to Outrage her Modesty (Sec. 354 IPC) - V - Col.(94),Assault on Women with Intent to Outrage her Modesty (Sec. 354 IPC) - R - Col.(95),Insult to the Modesty of Women (Sec. 509 IPC) - I - Col.(96),Insult to the Modesty of Women (Sec. 509 IPC) - V - Col.(97),Insult to the Modesty of Women (Sec. 509 IPC) - R - Col.(98),Other IPC Crimes - I - Col.(99),Other IPC Crimes - V - Col.(100),Other IPC Crimes - R - Col.(101),Total IPC Crimes Against Children - I -Col.(102),Total IPC Crimes Against Children - V - Col.(103),Total IPC Crimes Against Children - R - Col.(104),"Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Protection of Children from Sexual Offences Act (Total) - I - Col.(105)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Protection of Children from Sexual Offences Act (Total) - V - Col.(106)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Protection of Children from Sexual Offences Act (Total) - R - Col.(107)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 4 and 6 of POCSO Act or POCSO Act (Section 4 and 6) r/w Section 376 IPC - Section 4 and 6 of POCSO Act or POCSO Act (Section 4 and 6) r/w Section 376 IPC (Total) - I - Col.(108)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 4 and 6 of POCSO Act or POCSO Act (Section 4 and 6) r/w Section 376 IPC - Section 4 and 6 of POCSO Act or POCSO Act (Section 4 and 6) r/w Section 376 IPC (Total) - V - Col.(109)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 4 and 6 of POCSO Act or POCSO Act (Section 4 and 6) r/w Section 376 IPC - Section 4 and 6 of POCSO Act or POCSO Act (Section 4 and 6) r/w Section 376 IPC (Total) - R - Col.(110)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 4 and 6 of POCSO Act or POCSO Act (Section 4 and 6) r/w Section 376 IPC - A) Girls - I - Col.(111)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 4 and 6 of POCSO Act or POCSO Act (Section 4 and 6) r/w Section 376 IPC - A) Girls - V - Col.(112)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 4 and 6 of POCSO Act or POCSO Act (Section 4 and 6) r/w Section 376 IPC - A) Girls - R - Col.(113)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 4 and 6 of POCSO Act or POCSO Act (Section 4 and 6) r/w Section 376 IPC - B) Boys - I - Col.(114)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 4 and 6 of POCSO Act or POCSO Act (Section 4 and 6) r/w Section 376 IPC - B) Boys - V - Col.(115)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC) - Section 4 and 6 of POCSO Act or POCSO Act (Section 4 and 6) r/w Section 376 IPC - B) Boys - R - Col.(116)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Section 8 and 10 of POCSO Act or POCSO Act (Section 8 and 10) - r/w Section 354 IPC - Section 8 and 10 of POCSO Act or POCSO Act (Section 8 and 10) - r/w Section 354 IPC (Total) - I - Col.(117)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Section 8 and 10 of POCSO Act or POCSO Act (Section 8 and 10) - r/w Section 354 IPC - Section 8 and 10 of POCSO Act or POCSO Act (Section 8 and 10) - r/w Section 354 IPC (Total) - V - Col.(118)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Section 8 and 10 of POCSO Act or POCSO Act (Section 8 and 10) - r/w Section 354 IPC - Section 8 and 10 of POCSO Act or POCSO Act (Section 8 and 10) - r/w Section 354 IPC (Total) - R - Col.(119)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Section 8 and 10 of POCSO Act or POCSO Act (Section 8 and 10) - r/w Section 354 IPC - A) Girls - I - Col.(120)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Section 8 and 10 of POCSO Act or POCSO Act (Section 8 and 10) - r/w Section 354 IPC - A) Girls - V - Col.(121)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Section 8 and 10 of POCSO Act or POCSO Act (Section 8 and 10) - r/w Section 354 IPC - A) Girls - R - Col.(122)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Section 8 and 10 of POCSO Act or POCSO Act (Section 8 and 10) - r/w Section 354 IPC - B) Boys - I - Col.(123)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Section 8 and 10 of POCSO Act or POCSO Act (Section 8 and 10) - r/w Section 354 IPC - B) Boys - V - Col.(124)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Section 8 and 10 of POCSO Act or POCSO Act (Section 8 and 10) - r/w Section 354 IPC - B) Boys - R - Col.(125)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 12 of POCSO Act or POCSO Act (Section 12) - r/w Section 509 IPC - Section 12 of POCSO Act or POCSO Act (Section 12) - r/w Section 509 IPC (Total) - I - Col.(126)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 12 of POCSO Act or POCSO Act (Section 12) - r/w Section 509 IPC - Section 12 of POCSO Act or POCSO Act (Section 12) - r/w Section 509 IPC (Total) - V - Col.(127)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 12 of POCSO Act or POCSO Act (Section 12) - r/w Section 509 IPC - Section 12 of POCSO Act or POCSO Act (Section 12) - r/w Section 509 IPC (Total) - R - Col.(128)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 12 of POCSO Act or POCSO Act (Section 12) - r/w Section 509 IPC - A) Girls - I - Col.(129)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 12 of POCSO Act or POCSO Act (Section 12) - r/w Section 509 IPC - A) Girls - V - Col.(130)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 12 of POCSO Act or POCSO Act (Section 12) - r/w Section 509 IPC - A) Girls - R - Col.(131)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 12 of POCSO Act or POCSO Act (Section 12) - r/w Section 509 IPC - B) Boys - I - Col.(132)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 12 of POCSO Act or POCSO Act (Section 12) - r/w Section 509 IPC - B) Boys - V - Col.(133)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 12 of POCSO Act or POCSO Act (Section 12) - r/w Section 509 IPC - B) Boys - R - Col.(134)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 14 and 15 of POCSO Act - Section 14 and 15 of POCSO Act (Total) - I - Col.(135)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 14 and 15 of POCSO Act - Section 14 and 15 of POCSO Act (Total) - V - Col.(136)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 14 and 15 of POCSO Act - Section 14 and 15 of POCSO Act (Total) - R - Col.(137)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 14 and 15 of POCSO Act - A) Girls - I - Col.(138)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 14 and 15 of POCSO Act - A) Girls - V - Col.(139)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 14 and 15 of POCSO Act - A) Girls - R - Col.(140)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 14 and 15 of POCSO Act - B) Boys - I - Col.(141)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 14 and 15 of POCSO Act - B) Boys - V - Col.(142)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - Section 14 and 15 of POCSO Act - B) Boys - R - Col.(143)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - POCSO Act r/w Section 377 IPC - POCSO Act r/w Section 377 IPC (Total) - I - Col.(144)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - POCSO Act r/w Section 377 IPC - POCSO Act r/w Section 377 IPC (Total) - V - Col.(145)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - POCSO Act r/w Section 377 IPC - POCSO Act r/w Section 377 IPC (Total) - R - Col.(146)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - POCSO Act r/w Section 377 IPC - A) Girls - I - Col.(147)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - POCSO Act r/w Section 377 IPC - A) Girls - V - Col.(148)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - POCSO Act r/w Section 377 IPC - A) Girls - R - Col.(149)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - POCSO Act r/w Section 377 IPC - B) Boys - I - Col.(150)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - POCSO Act r/w Section 377 IPC - B) Boys - V - Col.(151)","Protection of Children from Sexual Offences Act (POCSO) - r/w Sec.376,354, 509 IPC - POCSO Act r/w Section 377 IPC - B) Boys - R - Col.(152)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Sections 17 to 22 of POCSO Act - Sections 17 to 22 of POCSO Act - I - Col.(153)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Sections 17 to 22 of POCSO Act - Sections 17 to 22 of POCSO Act - V - Col.(154)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Sections 17 to 22 of POCSO Act - Sections 17 to 22 of POCSO Act - R - Col.(155)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Sections 17 to 22 of POCSO Act - A) Girls - I - Col.(156)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Sections 17 to 22 of POCSO Act - A) Girls - V - Col.(157)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Sections 17 to 22 of POCSO Act - A) Girls - R - Col.(158)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Sections 17 to 22 of POCSO Act - B) Boys - I - Col.(159)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Sections 17 to 22 of POCSO Act - B) Boys - V - Col.(160)","Protection of Children from Sexual Offences Act (POCSO) r/w Sec.376,354, 509 IPC - Sections 17 to 22 of POCSO Act - B) Boys - R - Col.(161)",Juveniles Justice (Care and Protection of Children) Act - Juveniles Justice (Care and Protection of Children) Act (Total) - I - Col.(162),Juveniles Justice (Care and Protection of Children) Act (Total) - V - Col.(163),Juveniles Justice (Care and Protection of Children) Act (Total) - R - Col.(164),A) Offences by Care Takers/In-charge of Juvenile Homes - I - Col.(165),A) Offences by Care Takers/In-charge of Juvenile Homes - V - Col.(166),A) Offences by Care Takers/In-charge of Juvenile Homes - R - Col.(167),B) Other Offences - I - Col.(168),B) Other Offences - V - Col.(169),B) Other Offences - R - Col.(170),"Immoral Traffic (Prevention) Act, 1956 - Immoral Traffic (Prevention) Act (Total) - I - Col.(171)","Immoral Traffic (Prevention) Act, 1956 - Immoral Traffic (Prevention) Act (Total) - V - Col.(172)","Immoral Traffic (Prevention) Act, 1956 - Immoral Traffic (Prevention) Act (Total) - R - Col.(173)","Immoral Traffic (Prevention) Act, 1956 - A) Procuring, inducing Children for the sake of prostitution (Sec. 5) - I - Col.(174)","Immoral Traffic (Prevention) Act, 1956 - A) Procuring, inducing Children for the sake of prostitution (Sec. 5) - V - Col.(175)","Immoral Traffic (Prevention) Act, 1956 - A) Procuring, inducing Children for the sake of prostitution (Sec. 5) - R - Col.(176)","Immoral Traffic (Prevention) Act, 1956 - B) Detaining a person in premises where prostitution is carried on (Sec. 6) - I - Col.(177)","Immoral Traffic (Prevention) Act, 1956 - B) Detaining a person in premises where prostitution is carried on (Sec. 6) - V - Col.(178)","Immoral Traffic (Prevention) Act, 1956 - B) Detaining a person in premises where prostitution is carried on (Sec. 6) - R - Col.(179)","Immoral Traffic (Prevention) Act, 1956 - C) Others - I - Col.(180)","Immoral Traffic (Prevention) Act, 1956 - C) Others - V - Col.(181)","Immoral Traffic (Prevention) Act, 1956 - C) Others - R - Col.(182)",Child Labour (Prohibition and Regulation) Act - I - Col.(183),Child Labour (Prohibition and Regulation) Act - V - Col.(184),Child Labour (Prohibition and Regulation) Act - R - Col.(185),Prohibition of Child Marriage Act - I - Col.(186),Prohibition of Child Marriage Act - V - Col.(187),Prohibition of Child Marriage Act - R - Col.(188),Transplantation of Human Organs Act - I - Col.(189),Transplantation of Human Organs Act - V - Col.(190),Transplantation of Human Organs Act - R - Col.(191),Cyber Crimes/Information Technology Act - Cyber Crimes/Information Technology Act - I - Col.(192),Cyber Crimes/Information Technology Act - Cyber Crimes/Information Technology Act - V - Col.(193),Cyber Crimes/Information Technology Act - Cyber Crimes/Information Technology Act - R - Col.(194),Cyber Crimes/Information Technology Act - A) Publishing or Transmitting of material depicting children in sexually explicit act - I - Col.(195),Cyber Crimes/Information Technology Act - A) Publishing or Transmitting of material depicting children in sexually explicit act - V - Col.(196),Cyber Crimes/Information Technology Act - A) Publishing or Transmitting of material depicting children in sexually explicit act - R - Col.(197),Cyber Crimes/Information Technology Act - B) Other Cyber Crimes against Children - I - Col.(198),Cyber Crimes/Information Technology Act - B) Other Cyber Crimes against Children - V - Col.(199),Cyber Crimes/Information Technology Act - B) Other Cyber Crimes against Children - R - Col.(200),Other SLL crimes - I - Col.(201),Other SLL crimes - V - Col.(202),Other SLL crimes - R - Col.(203),Total SLL Crimes against Children - I - Col.(204),Total SLL Crimes against Children - V - Col.(205),Total SLL Crimes against Children - R - Col.(206),Total Crimes against Children (IPC+SLL) - I - Col.(207),Total Crimes against Children (IPC+SLL) - V - Col.(208),Total Crimes against Children (IPC+SLL) - R - Col.(209)
1,Andhra Pradesh,30,34,0.2,0,0,0,30,34,0.2,18,18,0.1,13,13,0.1,0,0,0,3,3,0,18,18,0.1,105,115,0.7,9,9,0.1,519,554,3.4,352,378,2.3,32,35,0.2,320,343,2.1,2,2,0,1,1,0,6,6,0,99,108,0.7,55,55,0.4,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0.2,0,0,0,0,0,0,229,247,1.5,978,1045,6.5,2136,2358,14.1,1002,1205,6.6,1001,1204,6.6,1,1,0,682,695,4.5,682,695,4.5,0,0,0,439,440,2.9,438,439,2.9,1,1,0,3,3,0,3,3,0,0,0,0,8,8,0.1,1,1,0,7,7,0,2,7,0,2,7,0,0,0,0,20,22,0.1,4,4,0,16,18,0.1,1,1,0,0,0,0,0,0,0,1,1,0,15,15,0.1,26,26,0.2,0,0,0,101,101,0.7,99,99,0.7,2,2,0,31,38,0.2,2330,2561,15.4,3308,3606,21.9
2,Arunachal Pradesh,4,4,0.7,0,0,0,4,4,0.7,0,0,0,1,1,0.2,0,0,0,0,0,0,0,0,0,1,1,0.2,1,2,0.2,38,44,6.4,35,41,5.9,19,21,3.2,16,20,2.7,0,0,0,0,0,0,0,0,0,1,1,0.2,0,0,0,0,0,0,2,2,0.3,2,2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,5.1,3,3,0.5,8,16,1.4,0,0,0,5,5,0.8,93,108,15.8,47,58,8,28,28,4.7,28,28,4.7,0,0,0,16,26,2.7,16,26,2.7,0,0,0,1,1,0.2,1,1,0.2,0,0,0,2,3,0.3,1,2,0.2,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,61,8.5,143,169,24.3
3,Assam,22,22,0.2,5,5,0,17,17,0.1,7,7,0.1,1,1,0,0,0,0,0,0,0,0,0,0,4,35,0,9,9,0.1,1841,2097,15.2,714,778,5.9,396,400,3.3,318,378,2.6,72,74,0.6,2,2,0,5,5,0,446,566,3.7,285,310,2.4,0,0,0,317,362,2.6,44,66,0.4,4,4,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,9,0,35,53,0.3,0,0,0,64,133,0.5,2039,2440,16.9,1703,1804,14.1,1257,1307,10.4,1257,1307,10.4,0,0,0,322,360,2.7,322,360,2.7,0,0,0,88,98,0.7,88,98,0.7,0,0,0,25,25,0.2,25,25,0.2,0,0,0,3,3,0,3,3,0,0,0,0,8,11,0.1,8,11,0.1,0,0,0,55,57,0.5,17,17,0.1,38,40,0.3,1,1,0,0,0,0,0,0,0,1,1,0,86,98,0.7,163,175,1.3,0,0,0,37,42,0.3,24,29,0.2,13,13,0.1,0,0,0,2045,2177,16.9,4084,4617,33.8
4,Bihar,67,68,0.1,0,0,0,67,68,0.1,2,2,0,49,60,0.1,0,0,0,0,0,0,0,0,0,219,250,0.5,177,186,0.4,5005,5027,10.5,805,817,1.7,527,527,1.1,278,290,0.6,0,0,0,4,4,0,9,9,0,4060,4070,8.5,0,0,0,0,0,0,127,127,0.3,58,296,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,8,8,0,0,0,0,264,354,0.6,5851,6253,12.3,2137,2139,4.5,749,749,1.6,749,749,1.6,0,0,0,1013,1014,2.1,1013,1014,2.1,0,0,0,160,160,0.3,160,160,0.3,0,0,0,201,202,0.4,201,202,0.4,0,0,0,12,12,0,1,1,0,11,11,0,2,2,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,22,43,0,19,40,0,3,3,0,0,0,0,98,146,0.2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2271,2342,4.8,8122,8595,17.1
5,Chhattisgarh,57,61,0.6,5,5,0.1,52,56,0.5,14,15,0.1,18,18,0.2,6,6,0.1,16,16,0.2,36,36,0.4,441,448,4.5,16,16,0.2,2700,2736,27.7,2582,2617,26.5,1319,1320,13.5,1263,1297,13,0,0,0,0,0,0,2,2,0,72,72,0.7,0,0,0,0,0,0,44,45,0.5,20,24,0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,3,0,2,2,0,5,5,0.1,359,440,3.7,3694,3827,37.9,2366,2383,24.3,1809,1815,18.6,1809,1815,18.6,0,0,0,512,523,5.3,510,521,5.2,2,2,0,25,25,0.3,25,25,0.3,0,0,0,5,5,0.1,4,4,0,1,1,0,8,8,0.1,0,0,0,8,8,0.1,7,7,0.1,7,7,0.1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,1.2,112,112,1.1,3,3,0,1,1,0,2483,2500,25.5,6177,6327,63.4
